epoch  1, iter    1: loss: 0.6541 (0.6541) | load time: 3.9433 | back time: 1.1392 | lr: 0.00000012 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  1, iter  601: loss: 0.0215 (0.1645) | load time: 0.0250 | back time: 0.4912 | lr: 0.00001052 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  1, iter  651: loss: 0.0226 (0.1536) | load time: 0.0248 | back time: 0.5076 | lr: 0.00001139 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  1, iter  701: loss: 0.0215 (0.1442) | load time: 0.0268 | back time: 0.5178 | lr: 0.00001226 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  1, iter  751: loss: 0.0198 (0.1360) | load time: 0.0269 | back time: 0.5195 | lr: 0.00001313 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  1, iter  801: loss: 0.0155 (0.1287) | load time: 0.0276 | back time: 0.5092 | lr: 0.00001399 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  1, iter  851: loss: 0.0227 (0.1223) | load time: 0.0245 | back time: 0.5057 | lr: 0.00001486 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  1, iter  901: loss: 0.0140 (0.1167) | load time: 0.0253 | back time: 0.5041 | lr: 0.00001573 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  1, iter  951: loss: 0.0174 (0.1116) | load time: 0.0246 | back time: 0.5030 | lr: 0.00001659 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  1, iter 1001: loss: 0.0129 (0.1070) | load time: 0.0310 | back time: 0.4849 | lr: 0.00001746 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  1, iter 1051: loss: 0.0173 (0.1028) | load time: 0.0248 | back time: 0.4896 | lr: 0.00001833 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  1, iter 1101: loss: 0.0224 (0.0991) | load time: 0.0263 | back time: 0.4982 | lr: 0.00001920 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  1, iter 1151: loss: 0.0153 (0.0956) | load time: 0.0209 | back time: 0.4989 | lr: 0.00002006 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter    1: loss: 0.0262 (0.0955) | load time: 3.8305 | back time: 0.7129 | lr: 0.00002010 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter   51: loss: 0.0252 (0.0924) | load time: 0.0253 | back time: 0.4967 | lr: 0.00002096 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  101: loss: 0.0143 (0.0894) | load time: 0.0278 | back time: 0.4954 | lr: 0.00002183 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  151: loss: 0.0134 (0.0867) | load time: 0.0256 | back time: 0.5008 | lr: 0.00002270 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  201: loss: 0.0211 (0.0841) | load time: 0.0263 | back time: 0.5095 | lr: 0.00002357 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  251: loss: 0.0319 (0.0818) | load time: 0.0257 | back time: 0.5184 | lr: 0.00002443 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  301: loss: 0.0175 (0.0796) | load time: 0.0316 | back time: 0.5086 | lr: 0.00002530 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  351: loss: 0.0137 (0.0776) | load time: 0.0255 | back time: 0.5003 | lr: 0.00002617 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  401: loss: 0.0154 (0.0757) | load time: 0.0272 | back time: 0.4785 | lr: 0.00002703 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  451: loss: 0.0132 (0.0739) | load time: 0.0257 | back time: 0.5013 | lr: 0.00002790 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  501: loss: 0.0243 (0.0721) | load time: 0.0286 | back time: 0.5105 | lr: 0.00002877 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  551: loss: 0.0157 (0.0705) | load time: 0.0274 | back time: 0.4856 | lr: 0.00002964 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  601: loss: 0.0225 (0.0690) | load time: 0.0274 | back time: 0.4788 | lr: 0.00003050 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  651: loss: 0.0161 (0.0676) | load time: 0.0280 | back time: 0.4996 | lr: 0.00003137 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  701: loss: 0.0162 (0.0662) | load time: 0.0279 | back time: 0.4984 | lr: 0.00003224 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  751: loss: 0.0162 (0.0649) | load time: 0.0280 | back time: 0.4876 | lr: 0.00003311 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  801: loss: 0.0179 (0.0637) | load time: 0.0277 | back time: 0.5014 | lr: 0.00003397 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  851: loss: 0.0131 (0.0626) | load time: 0.0294 | back time: 0.4919 | lr: 0.00003484 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  901: loss: 0.0162 (0.0614) | load time: 0.0281 | back time: 0.5050 | lr: 0.00003571 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter  951: loss: 0.0132 (0.0604) | load time: 0.0255 | back time: 0.4980 | lr: 0.00003657 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter 1001: loss: 0.0183 (0.0594) | load time: 0.0258 | back time: 0.4893 | lr: 0.00003744 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter 1051: loss: 0.0113 (0.0584) | load time: 0.0250 | back time: 0.4924 | lr: 0.00003831 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter 1101: loss: 0.0192 (0.0575) | load time: 0.0256 | back time: 0.4890 | lr: 0.00003918 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  2, iter 1151: loss: 0.0126 (0.0566) | load time: 0.0631 | back time: 0.4986 | lr: 0.00004004 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter    1: loss: 0.0181 (0.0566) | load time: 5.1029 | back time: 0.6983 | lr: 0.00004008 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter   51: loss: 0.0185 (0.0557) | load time: 0.0282 | back time: 0.4942 | lr: 0.00004094 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  101: loss: 0.0151 (0.0549) | load time: 0.0256 | back time: 0.5138 | lr: 0.00004181 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  151: loss: 0.0240 (0.0541) | load time: 0.0319 | back time: 0.4984 | lr: 0.00004268 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  201: loss: 0.0192 (0.0534) | load time: 0.0269 | back time: 0.5036 | lr: 0.00004355 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  251: loss: 0.0124 (0.0527) | load time: 0.0271 | back time: 0.5205 | lr: 0.00004441 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  301: loss: 0.0163 (0.0520) | load time: 0.0260 | back time: 0.5023 | lr: 0.00004528 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  351: loss: 0.0167 (0.0513) | load time: 0.0281 | back time: 0.4931 | lr: 0.00004615 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  401: loss: 0.0217 (0.0507) | load time: 0.0321 | back time: 0.4895 | lr: 0.00004701 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  451: loss: 0.0147 (0.0501) | load time: 0.0262 | back time: 0.5134 | lr: 0.00004788 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  501: loss: 0.0189 (0.0495) | load time: 0.0264 | back time: 0.4967 | lr: 0.00004875 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  551: loss: 0.0175 (0.0489) | load time: 0.0271 | back time: 0.4920 | lr: 0.00004962 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  601: loss: 0.0166 (0.0483) | load time: 0.0253 | back time: 0.4951 | lr: 0.00005048 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  651: loss: 0.0165 (0.0478) | load time: 0.0234 | back time: 0.5044 | lr: 0.00005135 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  701: loss: 0.0215 (0.0472) | load time: 0.0275 | back time: 0.5196 | lr: 0.00005222 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  751: loss: 0.0186 (0.0467) | load time: 0.0260 | back time: 0.5012 | lr: 0.00005309 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  801: loss: 0.0267 (0.0462) | load time: 0.0331 | back time: 0.5145 | lr: 0.00005395 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  851: loss: 0.0112 (0.0457) | load time: 0.0266 | back time: 0.4959 | lr: 0.00005482 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  901: loss: 0.0123 (0.0453) | load time: 0.0337 | back time: 0.4910 | lr: 0.00005569 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter  951: loss: 0.0099 (0.0448) | load time: 0.0272 | back time: 0.5093 | lr: 0.00005655 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter 1001: loss: 0.0175 (0.0444) | load time: 0.0284 | back time: 0.4869 | lr: 0.00005742 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter 1051: loss: 0.0164 (0.0440) | load time: 0.0265 | back time: 0.5064 | lr: 0.00005829 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter 1101: loss: 0.0157 (0.0435) | load time: 0.0276 | back time: 0.5065 | lr: 0.00005916 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  3, iter 1151: loss: 0.0163 (0.0432) | load time: 0.0237 | back time: 0.4963 | lr: 0.00006002 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter    1: loss: 0.0193 (0.0431) | load time: 4.4986 | back time: 0.7872 | lr: 0.00006006 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter   51: loss: 0.0186 (0.0428) | load time: 0.0265 | back time: 0.4909 | lr: 0.00006092 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  101: loss: 0.0139 (0.0424) | load time: 0.0248 | back time: 0.5286 | lr: 0.00006179 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  151: loss: 0.0147 (0.0420) | load time: 0.0260 | back time: 0.4889 | lr: 0.00006266 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  201: loss: 0.0156 (0.0417) | load time: 0.0266 | back time: 0.4901 | lr: 0.00006353 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  251: loss: 0.0101 (0.0413) | load time: 0.0271 | back time: 0.4937 | lr: 0.00006439 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  301: loss: 0.0153 (0.0409) | load time: 0.0264 | back time: 0.5160 | lr: 0.00006526 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  351: loss: 0.0165 (0.0406) | load time: 0.0261 | back time: 0.4979 | lr: 0.00006613 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  401: loss: 0.0183 (0.0403) | load time: 0.0262 | back time: 0.4977 | lr: 0.00006699 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  451: loss: 0.0120 (0.0399) | load time: 0.0278 | back time: 0.4981 | lr: 0.00006786 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  501: loss: 0.0163 (0.0396) | load time: 0.0280 | back time: 0.5202 | lr: 0.00006873 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  551: loss: 0.0138 (0.0393) | load time: 0.0272 | back time: 0.4979 | lr: 0.00006960 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  601: loss: 0.0123 (0.0390) | load time: 0.0281 | back time: 0.4890 | lr: 0.00007046 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  651: loss: 0.0163 (0.0387) | load time: 0.0248 | back time: 0.5240 | lr: 0.00007133 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  701: loss: 0.0230 (0.0385) | load time: 0.0288 | back time: 0.5071 | lr: 0.00007220 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  751: loss: 0.0163 (0.0382) | load time: 0.0259 | back time: 0.4983 | lr: 0.00007307 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  801: loss: 0.0107 (0.0379) | load time: 0.0260 | back time: 0.4923 | lr: 0.00007393 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  851: loss: 0.0229 (0.0377) | load time: 0.0264 | back time: 0.5054 | lr: 0.00007480 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  901: loss: 0.0164 (0.0374) | load time: 0.0292 | back time: 0.4995 | lr: 0.00007567 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter  951: loss: 0.0149 (0.0372) | load time: 0.0254 | back time: 0.4931 | lr: 0.00007653 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter 1001: loss: 0.0107 (0.0369) | load time: 0.0268 | back time: 0.5642 | lr: 0.00007740 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter 1051: loss: 0.0161 (0.0367) | load time: 0.0268 | back time: 0.4954 | lr: 0.00007827 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter 1101: loss: 0.0161 (0.0364) | load time: 0.0296 | back time: 0.5068 | lr: 0.00007914 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  4, iter 1151: loss: 0.0131 (0.0362) | load time: 0.0185 | back time: 0.4825 | lr: 0.00008000 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  5, iter    1: loss: 0.0127 (0.0362) | load time: 5.3020 | back time: 0.7117 | lr: 0.00008004 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  5, iter   51: loss: 0.0177 (0.0360) | load time: 0.0286 | back time: 0.4866 | lr: 0.00008090 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  5, iter  101: loss: 0.0136 (0.0357) | load time: 0.0257 | back time: 0.4906 | lr: 0.00008177 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  5, iter  151: loss: 0.0106 (0.0355) | load time: 0.0282 | back time: 0.5160 | lr: 0.00008264 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  5, iter  201: loss: 0.0098 (0.0353) | load time: 0.0286 | back time: 0.5107 | lr: 0.00008351 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  5, iter  251: loss: 0.0122 (0.0351) | load time: 0.0217 | back time: 0.5126 | lr: 0.00008437 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  5, iter  301: loss: 0.0189 (0.0349) | load time: 0.0275 | back time: 0.5127 | lr: 0.00008524 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  5, iter  351: loss: 0.0098 (0.0347) | load time: 0.0277 | back time: 0.4893 | lr: 0.00008611 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  5, iter  401: loss: 0.0146 (0.0345) | load time: 0.0261 | back time: 0.4863 | lr: 0.00008697 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  5, iter  451: loss: 0.0142 (0.0343) | load time: 0.0264 | back time: 0.4844 | lr: 0.00008784 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  5, iter  501: loss: 0.0129 (0.0341) | load time: 0.0252 | back time: 0.5149 | lr: 0.00008871 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  5, iter  551: loss: 0.0125 (0.0339) | load time: 0.0283 | back time: 0.4923 | lr: 0.00008958 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  5, iter  601: loss: 0.0099 (0.0337) | load time: 0.0303 | back time: 0.4970 | lr: 0.00009044 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  5, iter  651: loss: 0.0153 (0.0336) | load time: 0.0252 | back time: 0.4950 | lr: 0.00009131 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
epoch  5, iter  701: loss: 0.0108 (0.0334) | load time: 0.0281 | back time: 0.5074 | lr: 0.00009218 | best AP50 acc: 0.0000 | best AP70 acc: 0.0000 | best mAP acc: 0.0000 | best Score: 0.0000 | best Score epoch: -1 
